age,gender,mbti,styles
30,male,ESTJ,"미니멀리즘, 모노크롬, 인더스트리얼, 스트리트웨어, 스포티, 아방가르드, 젠더뉴트럴, 모더니즘, 하이테크"
19,female,ESTP,"모노크롬, 모더니즘, 하이테크, 고전주의, 복고풍"
24,female,ESTJ,"카운트리, 빅토리아, 서스테이너블, 코티지코어, 모더니즘"
25,female,ISFP,"미니멀리즘, 보헤미안, 모노크롬, 인더스트리얼, 젠더뉴트럴, 키치, 모더니즘"
19,female,INFJ,"고전주의, 빈티지, 미니멀리즘, 서스테이너블, 모노크롬, 모더니즘, 코티지코어"
23,male,ISFP,"스포티, 하이테크, 스트리트웨어, 코티지코어, 젠더뉴트럴"
25,female,ISFP,"미니멀리즘, 고전주의, 서스테이너블, 모더니즘, 코티지코어"
23,female,ISTP,"모더니즘, 젠더뉴트럴, 스포티, 빅토리아, 하이테크, 로맨틱, 복고풍, 키치, 보헤미안, 고전주의, 카운트리, 에스닉, 사이버펑크, 미니멀리즘, 서스테이너블, 아르누보"
25,female,ESTP,"보헤미안, 스트리트웨어, 빅토리아, 복고풍, 사이버펑크, 키치, 하이테크, 모더니즘"
26,female,ESFP,"빅토리아, 아르데코, 미니멀리즘, 모더니즘, 서스테이너블, 젠더뉴트럴, 복고풍, 고전주의"
19,female,INFP,"그런지, 모더니즘, 빅토리아, 서스테이너블, 사이버펑크, 코티지코어"
24,female,ISTJ,"빅토리아, 카운트리, 모더니즘, 미니멀리즘, 사이버펑크"
23,female,INTP,"사이버펑크, 고전주의, 모더니즘, 복고풍, 빅토리아"
22,female,INFP,"사이버펑크, 코티지코어, 서스테이너블, 그런지, 빅토리아, 모더니즘"
24,female,ENTJ,"로맨틱, 모노크롬, 미니멀리즘, 모더니즘, 고전주의, 하이테크, 코티지코어, 젠더뉴트럴, 서스테이너블, 카운트리"
22,female,ISFP,"키치, 모노크롬, 젠더뉴트럴, 미니멀리즘, 모더니즘, 보헤미안, 인더스트리얼"
26,male,ISFJ,"스포티, 사이버펑크, 빅토리아, 하이테크, 서스테이너블, 피트니스, 코티지코어"
23,female,ESFJ,"미니멀리즘, 모더니즘, 고전주의, 아르누보, 서스테이너블"
23,male,INFJ,"아르데코, 미니멀리즘, 카운트리, 모더니즘, 모노크롬"
25,female,INTP,"모노크롬, 보헤미안, 모더니즘, 키치, 미니멀리즘, 젠더뉴트럴"
21,female,ISFP,"사이버펑크, 빅토리아, 미니멀리즘, 모더니즘, 고전주의"
21,male,ENTP,"빈티지, 미니멀리즘, 고전주의, 하이테크, 보헤미안, 모노크롬, 모더니즘, 노마드, 인더스트리얼"
18,female,ISTP,"미니멀리즘, 카운트리, 모더니즘, 스포티, 젠더뉴트럴"
22,female,INTP,"아르데코, 로맨틱, 아르누보, 모더니즘, 보헤미안, 하이테크, 빅토리아, 복고풍, 젠더뉴트럴, 고전주의, 아방가르드"
22,male,ISFP,"복고풍, 서스테이너블, 아방가르드, 젠더뉴트럴, 카운트리, 모더니즘, 스트리트웨어, 코티지코어, 그런지, 미니멀리즘, 모노크롬, 빈티지"
22,female,INFP,"빅토리아, 스트리트웨어, 카운트리, 펑크, 사이버펑크, 보헤미안, 코티지코어, 모노크롬, 에스닉, 미니멀리즘, 빈티지, 모더니즘, 피트니스, 고전주의, 복고풍, 스포티"
22,male,ISTP,"보헤미안, 인더스트리얼, 모더니즘, 코티지코어, 카운트리, 아방가르드"
24,female,ENFP,"서스테이너블, 젠더뉴트럴, 미니멀리즘, 아르누보, 코티지코어"
22,male,ESTP,"모노크롬, 고전주의, 모더니즘, 스트리트웨어, 하이테크"
24,male,ISFP,"코티지코어, 스트리트웨어, 하이테크, 스포티, 젠더뉴트럴"
24,male,INFJ,"미니멀리즘, 고전주의, 모더니즘, 노마드"
26,female,ISTP,"코티지코어, 빈티지, 미니멀리즘, 빅토리아, 고전주의, 젠더뉴트럴"
22,male,ESTJ,"피트니스, 코티지코어, 하이테크, 빈티지, 노마드, 복고풍"
25,female,INTP,"고전주의, 사이버펑크, 빅토리아, 복고풍, 모더니즘"
22,female,ISFJ,"빅토리아, 카운트리, 모더니즘, 보헤미안, 미니멀리즘"
23,female,INTP,"모더니즘, 젠더뉴트럴, 빅토리아, 로맨틱, 하이테크, 아르누보, 고전주의, 아방가르드, 보헤미안, 아르데코, 복고풍"
20,female,ENFP,", 서스테이너블, 젠더뉴트럴, 미니멀리즘, 코티지코어, 아르누보"
22,male,INFJ,"미니멀리즘, 노마드, 고전주의, 모더니즘"
53,male,ENFP,"그런지, 고전주의, 젠더뉴트럴, 아방가르드, 아르누보, 사이버펑크"
26,female,ISFP,"젠더뉴트럴, 빅토리아, 복고풍, 서스테이너블, 고전주의, 아르누보, 모더니즘"
23,female,ISFJ,"빅토리아, 보헤미안, 모더니즘, 카운트리, 미니멀리즘"
22,male,ESTJ,"복고풍, 피트니스, 빈티지, 코티지코어, 노마드, 하이테크"
24,female,ENFP,", 미니멀리즘, 젠더뉴트럴, 서스테이너블, 코티지코어, 아르누보"
25,female,INTP,"복고풍, 에스닉, 코티지코어, 고전주의, 아르누보, 빅토리아, 키치, 스트리트웨어, 카운트리, 팝아트, 보헤미안"
26,male,ISFP,"코티지코어, 하이테크, 스포티, 스트리트웨어, 젠더뉴트럴"
25,female,ISFP,"아르누보, 고전주의, 서스테이너블, 복고풍, 젠더뉴트럴, 모더니즘, 빅토리아"
26,female,ESTJ,"서스테이너블, 카운트리, 모더니즘, 코티지코어, 빅토리아"
26,female,INFP,"카운트리, 서스테이너블, 젠더뉴트럴, 아르누보, 복고풍, 보헤미안"
23,female,ESFP,"로맨틱, 에스닉, 모더니즘, 키치, 서스테이너블, 보헤미안, 젠더뉴트럴, 빅토리아"
19,female,ISTJ,"고전주의, 빅토리아, 코티지코어, 복고풍, 카운트리"
25,female,ISFJ,"사이버펑크, 로맨틱, 빅토리아, 젠더뉴트럴, 미니멀리즘"
18,female,ISTJ,"복고풍, 고전주의, 빅토리아, 코티지코어, 카운트리"
25,female,ISTP,"모노크롬, 그런지, 빅토리아, 미니멀리즘, 아방가르드, 코티지코어, 로맨틱, 고전주의, 에스닉, 젠더뉴트럴, 사이버펑크, 빈티지, 서스테이너블, 아르누보, 모더니즘, 카운트리, 인더스트리얼"
22,female,ENTJ,"고전주의, 모더니즘, 사이버펑크, 미니멀리즘, 노마드, 코티지코어, 스포티, 빅토리아, 서스테이너블, 젠더뉴트럴, 모노크롬"
26,secret,ISTP,"젠더뉴트럴, 코티지코어, 고전주의, 모더니즘, 서스테이너블, 카운트리, 아르누보, 미니멀리즘, 인더스트리얼, 복고풍"
23,secret,ISTP,"인더스트리얼, 카운트리, 코티지코어, 미니멀리즘, 젠더뉴트럴, 복고풍, 서스테이너블, 고전주의, 모더니즘, 아르누보"
23,female,ISFP,"빅토리아, 미니멀리즘, 고전주의, 모더니즘, 사이버펑크"
28,male,ENFP,"미니멀리즘, 서스테이너블, 인더스트리얼, 복고풍, 모노크롬, 모더니즘, 젠더뉴트럴, 아르데코, 코티지코어, 스포티, 보헤미안, 사이버펑크, 피트니스, 아방가르드, 하이테크"
23,female,ISTP,"코티지코어, 미니멀리즘, 빅토리아, 빈티지, 젠더뉴트럴, 고전주의"
25,female,ISTP,"모노크롬, 젠더뉴트럴, 인더스트리얼, 미니멀리즘, 스포티, 하이테크"
25,female,ESFP,"서스테이너블, 젠더뉴트럴, 키치, 보헤미안, 로맨틱, 모더니즘, 빅토리아, 에스닉"
22,female,ISFP,"미니멀리즘, 사이버펑크, 모더니즘, 고전주의, 빅토리아"
22,male,ISFJ,"카운트리, 빈티지, 하이테크, 젠더뉴트럴, 복고풍, 모더니즘, 미니멀리즘, 모노크롬, 스포티"
21,male,INFJ,"고전주의, 모더니즘, 미니멀리즘, 노마드"
25,male,ISFJ,"하이테크, 빅토리아, 사이버펑크, 피트니스, 서스테이너블, 스포티, 코티지코어"
24,female,ENTJ,"고전주의, 코티지코어, 사이버펑크, 젠더뉴트럴, 스포티, 모노크롬, 빅토리아, 노마드, 서스테이너블, 미니멀리즘, 모더니즘"
24,female,ISFJ,"모더니즘, 복고풍, 젠더뉴트럴, 미니멀리즘, 고전주의"
22,female,ISFJ,"젠더뉴트럴, 빅토리아, 사이버펑크, 미니멀리즘, 로맨틱"
24,female,ENTJ,"로맨틱, 빅토리아, 서스테이너블, 코티지코어"
23,female,INFP,"아르누보, 카운트리, 젠더뉴트럴, 서스테이너블, 복고풍, 보헤미안"
25,female,ISFP,"인더스트리얼, 모노크롬, 모더니즘, 보헤미안, 젠더뉴트럴, 미니멀리즘, 키치"
23,female,ISFJ,"펑크, 로맨틱, 미니멀리즘, 빅토리아, 카운트리"
24,female,ISTP,"보헤미안, 빅토리아, 고전주의, 아르누보, 키치, 스포티, 로맨틱, 모더니즘, 젠더뉴트럴, 사이버펑크, 하이테크, 미니멀리즘, 에스닉, 서스테이너블, 카운트리, 복고풍"
21,male,INFJ,"모노크롬, 빈티지, 그런지, 아방가르드, 고전주의"
27,female,INFP,"서스테이너블, 카운트리, 보헤미안, 빅토리아, 아르누보, 코티지코어"
28,female,ENFJ,"고전주의, 로맨틱, 아르누보, 빅토리아"
26,female,ISFJ,"미니멀리즘, 고전주의, 모더니즘, 젠더뉴트럴, 복고풍"
18,female,ESTP,"고전주의, 펑크, 그런지, 복고풍"
21,male,ISFJ,"그런지, 미니멀리즘, 사이버펑크, 모더니즘, 스트리트웨어, 아르데코"
26,female,INFJ,"미니멀리즘, 복고풍, 고전주의, 카운트리, 빅토리아, 아르누보, 젠더뉴트럴, 빈티지"
25,male,ISFJ,"카운트리, 젠더뉴트럴, 복고풍, 스포티, 빈티지, 모더니즘, 모노크롬, 미니멀리즘, 하이테크"
21,male,ISFJ,"사이버펑크, 미니멀리즘, 스트리트웨어, 모더니즘, 아르데코, 그런지"
23,female,ENTJ,"서스테이너블, 코티지코어, 로맨틱, 빅토리아"
26,female,ESFP,"서스테이너블, 복고풍, 미니멀리즘, 고전주의, 빅토리아, 모더니즘, 젠더뉴트럴, 아르데코"
24,female,ISFP,"사이버펑크, 모더니즘, 고전주의, 빅토리아, 미니멀리즘"
29,male,ENFP,"미니멀리즘, 하이테크, 아르데코, 아방가르드, 서스테이너블, 보헤미안, 코티지코어, 인더스트리얼, 젠더뉴트럴, 사이버펑크, 스포티, 피트니스, 모더니즘, 복고풍, 모노크롬"
24,female,ISFJ,"고전주의, 복고풍, 미니멀리즘, 젠더뉴트럴, 모더니즘"
22,female,ENFP,"젠더뉴트럴, 아르누보, 미니멀리즘, 아르데코, 모노크롬, 고전주의"
23,female,ISFP,"서스테이너블, 젠더뉴트럴, 모더니즘, 하이테크, 코티지코어"
23,female,INTP,"사이버펑크, 키치, 아방가르드, 보헤미안, 복고풍"
24,female,ENTJ,"로맨틱, 모노크롬, 카운트리, 하이테크, 코티지코어, 서스테이너블, 미니멀리즘, 젠더뉴트럴, 고전주의, 모더니즘"
26,male,ENFJ,"모더니즘, 스트리트웨어, 빅토리아, 코티지코어, 사이버펑크, 인더스트리얼, 그런지, 보헤미안"
26,female,ISFJ,"모더니즘, 고전주의, 미니멀리즘, 복고풍, 젠더뉴트럴"
22,female,ENFP,"아르누보, 미니멀리즘, 젠더뉴트럴, 코티지코어, 서스테이너블, "
25,secret,INTP,", 아르누보, 보헤미안, 그런지, 아르데코, 모노크롬, 인더스트리얼"
22,female,ISFP,"빅토리아, 고전주의, 스트리트웨어, 미니멀리즘, 코티지코어, 카운트리"
25,male,ISTP,"모노크롬, 복고풍, 사이버펑크, 서스테이너블, 빅토리아, 모더니즘"
22,female,ENFP,", 미니멀리즘, 아르누보, 서스테이너블, 코티지코어, 젠더뉴트럴"
25,female,ISTJ,"빅토리아, 카운트리, 모더니즘, 미니멀리즘, 젠터 뉴트럴"
21,female,ESFP,"에스닉, 빅토리아, 젠더뉴트럴, 서스테이너블, 모더니즘, 로맨틱, 키치, 보헤미안"
24,female,ISFJ,"카운트리, 모더니즘, 빅토리아, 미니멀리즘, 보헤미안"
23,female,INTP,"모노크롬, 키치, 모더니즘, 보헤미안, 미니멀리즘, 젠더뉴트럴"
26,female,INFP,"복고풍, 아르누보, 젠더뉴트럴, 보헤미안, 카운트리, 서스테이너블"
24,male,ENFJ,"사이버펑크, 인더스트리얼, 스트리트웨어, 코티지코어, 보헤미안, 빅토리아, 모더니즘, 그런지"
24,female,ISFP,"미니멀리즘, 고전주의, 코티지코어, 모더니즘, 서스테이너블"
26,female,ISTP,"보헤미안, 빅토리아, 스포티, 키치, 복고풍, 젠더뉴트럴, 하이테크, 로맨틱, 카운트리, 에스닉, 아르누보, 사이버펑크, 서스테이너블, 고전주의, 모더니즘, 미니멀리즘"
21,male,ENTP,"미니멀리즘, 모더니즘, 모노크롬, 고전주의, 하이테크, 인더스트리얼, 빈티지, 보헤미안, 노마드"
52,male,ENFP,"고전주의, 아방가르드, 아르누보, 그런지, 젠더뉴트럴, 사이버펑크"
24,male,ISFJ,"하이테크, 빈티지, 카운트리, 모노크롬, 복고풍, 젠더뉴트럴, 미니멀리즘, 모더니즘, 스포티"
22,male,ESTP,"모더니즘, 스트리트웨어, 고전주의, 하이테크, 모노크롬"
25,male,ESTJ,"코티지코어, 하이테크, 빈티지, 복고풍, 노마드, 피트니스"
24,female,ESFP,"젠더뉴트럴, 로맨틱, 서스테이너블, 에스닉, 빅토리아, 키치, 모더니즘, 보헤미안"
23,male,INFJ,"노마드, 모더니즘, 미니멀리즘, 고전주의"
25,female,ISTJ,"모더니즘, 인더스트리얼, 서스테이너블, 미니멀리즘, 젠더뉴트럴, 하이테크, 그런지, 아르누보"
22,female,ENFP,"미니멀리즘, 아르누보, 젠더뉴트럴, 서스테이너블, 코티지코어"
23,female,ISFP,"모더니즘, 키치, 젠더뉴트럴, 인더스트리얼, 미니멀리즘, 보헤미안, 모노크롬"
22,female,ENTJ,"카운트리, 미니멀리즘, 젠더뉴트럴, 서스테이너블, 코티지코어, 로맨틱, 하이테크, 모더니즘, 모노크롬, 고전주의"
18,female,ESTP,"하이테크, 복고풍, 모노크롬, 고전주의, 모더니즘"
23,female,ISTJ,"에스닉, 모더니즘, 젠더뉴트럴, 인더스트리얼, 모노크롬"
21,female,ISFP,"코티지코어, 미니멀리즘, 서스테이너블, 모더니즘, 고전주의"
22,female,ISFP,"모더니즘, 빅토리아, 미니멀리즘, 고전주의, 사이버펑크"
24,female,ISTJ,"모더니즘, 모노크롬, 인더스트리얼, 에스닉, 젠더뉴트럴"
22,female,ISFP,"아르누보, 서스테이너블, 복고풍, 빅토리아, 모더니즘, 고전주의, 젠더뉴트럴"
26,male,ISFP,"스트리트웨어, 젠더뉴트럴, 스포티, 코티지코어, 하이테크"
24,female,ENFP,"코티지코어, 복고풍, 로맨틱, 빅토리아, 모더니즘"
21,female,INTP,"복고풍, 고전주의, 모더니즘, 하이테크, 로맨틱, 아르데코, 아르누보, 빅토리아, 젠더뉴트럴, 보헤미안, 아방가르드"
29,female,INFP,"빅토리아, 서스테이너블, 카운트리, 아르누보, 코티지코어, 보헤미안"
22,female,ESTP,"복고풍, 보헤미안, 사이버펑크, 하이테크, 빅토리아, 스트리트웨어, 모더니즘, 키치"
24,female,ESTJ,"빅토리아, 모더니즘, 카운트리, 서스테이너블, 코티지코어"
53,male,ENFP,"그런지, 고전주의, 아방가르드, 아르누보, 젠더뉴트럴, 사이버펑크"
24,female,ESTJ,"카운트리, 서스테이너블, 코티지코어, 빅토리아, 모더니즘"
25,female,ISFJ,"하이테크, 팝아트, 키치, 복고풍, 펑크"
18,female,ESTP,"모더니즘, 모노크롬, 고전주의, 복고풍, 하이테크"
24,female,ISFJ,"미니멀리즘, 고전주의, 복고풍, 젠더뉴트럴, 모더니즘"
22,female,ISFP,"모더니즘, 젠더뉴트럴, 키치, 인더스트리얼, 모노크롬, 보헤미안, 미니멀리즘"
19,male,ENTP,"보헤미안, 빈티지, 모노크롬, 하이테크, 미니멀리즘, 노마드, 고전주의, 인더스트리얼, 모더니즘"
23,male,ISFP,"코티지코어, 하이테크, 스포티, 젠더뉴트럴, 스트리트웨어"
26,female,ISFP,"복고풍, 고전주의, 빅토리아, 서스테이너블, 모더니즘, 젠더뉴트럴, 아르누보"
26,female,ESFP,"그런지, 아르데코, 미니멀리즘, 아방가르드, 코티지코어"
23,male,ISTP,"사이버펑크, 빅토리아, 모노크롬, 복고풍, 모더니즘, 서스테이너블"
25,female,ISFJ,"팝아트, 키치, 하이테크, 복고풍, 펑크"
22,male,INTJ,"미니멀리즘, 아방가르드, 모더니즘, 서스테이너블, 아르누보"
19,female,INFJ,"빈티지, 고전주의, 모더니즘, 모노크롬, 미니멀리즘, 코티지코어, 서스테이너블"
24,female,ISTP,"미니멀리즘, 인더스트리얼, 모노크롬, 하이테크, 스포티, 젠더뉴트럴"
23,female,INTP,"보헤미안, 젠더뉴트럴, 모노크롬, 모더니즘, 키치, 미니멀리즘"
22,secret,ISTP,"복고풍, 미니멀리즘, 카운트리, 고전주의, 젠더뉴트럴, 코티지코어, 서스테이너블, 모더니즘, 인더스트리얼, 아르누보"
21,female,ISFJ,"복고풍, 펑크, 팝아트, 키치, 하이테크"
24,male,INFJ,"모더니즘, 노마드, 고전주의, 미니멀리즘"
20,female,INFP,"서스테이너블, 모더니즘, 코티지코어, 사이버펑크, 그런지, 빅토리아"
18,female,ISTJ,"고전주의, 복고풍, 빅토리아, 코티지코어, 카운트리"
25,female,ISTP,"카운트리, 키치, 젠더뉴트럴, 모더니즘, 에스닉, 고전주의, 미니멀리즘, 서스테이너블, 스포티, 로맨틱, 복고풍, 사이버펑크, 아르누보, 빅토리아, 보헤미안, 하이테크"
23,female,INFP,"모노크롬, 코티지코어, 빅토리아, 보헤미안, 카운트리, 고전주의, 모더니즘, 펑크, 복고풍, 스트리트웨어, 에스닉, 미니멀리즘, 피트니스, 스포티, 사이버펑크, 빈티지"
22,female,ENTJ,"모더니즘, 미니멀리즘, 빅토리아, 스포티, 서스테이너블, 고전주의, 노마드, 사이버펑크, 모노크롬, 젠더뉴트럴, 코티지코어"
